# ['Data file recorded 2013/7/10  23:55:5']
# ['%  keyboard_telem with hall effect ']
# ['%  motorgains    = [400, 0, 400, 0, 0, 400, 0, 400, 0, 0]']
# ['%  delta         = [16384, 16384, 16384, 16384]']
# ['%  intervals     = [35, 35, 15, 15]']
# ['% Columns: ']
# ['% seq | time | LPos| RPos | LPWM | RPWM | GyroX | GryoY | GryoZ | GryoZAvg | AX | AY | AZ | LEMF | REMF | BAT | Steer']
950 -18.63  22.43  -2072  -1672    -4    13    14    -6  4049  -450   525    -5    -1   927  
953 -18.63  22.43  -2395  -1846     7   124    17    -7  4040  -448   511     8     6   927  
956 -18.63  22.43  -2047  -1599     7   124    17    -6  4040  -448   511    -6    -4   927  
960 -18.63  22.43  -2097  -1747    21   215    12    -5  4081  -446   443    -4     2   927  
963 -18.63  22.43  -2174  -1547    21   215    12    -4  4081  -446   443    -1    -6   927  
966 -18.63  22.43  -2021  -1547    21   215    12    -2  4081  -446   443    -7    -6   927  
970 -18.63  22.43  -2048  -1624    27   269     0    -1  4047  -432   353    -6    -3   927  
973 -18.63  22.43  -1974  -1824    27   269     0     0  4047  -432   353    -9     5   927  
976 -18.63  22.43  -2396  -1822    30   269   -12     1  4086  -450   278     8     5   926  
980 -18.63  22.43  -2322  -1548    30   269   -12     2  4086  -450   278     5    -6   927  
983 -18.65  22.43  -2299  -1823    27   223   -22     2  4080  -458   205     5     5   927  
986 -18.63  22.43  -2272  -1521    27   223   -22     3  4080  -458   205     3    -7   926  
990 -18.63  22.43  -2023  -1848    27   223   -22     3  4080  -458   205    -7     6   927  
993 -18.63  22.43  -2148  -1720    21   159   -28     3  4051  -479   190    -2     1   927  
996 -18.63  22.43  -2095  -1846    21   159   -28     3  4051  -479   190    -4     6   927  
1000 -18.63  22.43  -1997  -1798    14    84   -30     2  4054  -456   153    -8     4   927  
1003 -18.63  22.43  -1997  -1873    14    84   -30     1  4054  -456   153    -8     7   927  
1006 -18.63  22.43  -2395  -1522    14    84   -30     0  4054  -456   153     8    -7   924  
1010 -18.65  22.43  -2374  -1672     3    -6   -24     0  4065  -497   137     8    -1   927  
1013 -18.63  22.43  -2397  -1872     3    -6   -24    -1  4065  -497   137     8     7   927  
1016 -18.63  22.43  -1996  -1723    -8   -96    -9    -1  4073  -479   119    -8     1   927  
1020 -18.63  22.43  -1972  -1647    -8   -96    -9    -2  4073  -479   119    -9    -2   927  
1023 -18.63  22.43  -2072  -1645   -18  -185     2    -2  4122  -465   190    -5    -2   927  
1026 -18.63  22.43  -2296  -1571   -18  -185     2    -3  4122  -465   190     4    -5   927  
1030 -18.63  22.43  -2246  -1823   -18  -185     2    -3  4122  -465   190     2     5   927  
1033 -18.63  22.43  -1971  -1649   -26  -228    13    -3  4076  -449   230    -9    -2   927  
1036 -18.63  22.43  -2398  -1823   -26  -228    13    -3  4076  -449   230     8     5   927  
1040 -18.63  22.43  -2148  -1746   -33  -265    16    -3  4067  -448   326    -2     2   927  
1043 -18.63  22.43  -2348  -1848   -33  -265    16    -3  4067  -448   326     6     6   927  
1047 -18.63  22.43  -1972  -1599   -33  -265    16    -3  4067  -448   326    -9    -4   926  
1050 -18.63  22.43  -2423  -1872   -35  -266    15    -3  4059  -443   389     9     7   927  
1053 -18.63  22.43  -1995  -1648   -35  -266    15    -3  4059  -443   389    -8    -2   927  
1057 -18.63  22.43  -2248  -1822   -28  -220    12    -3  4073  -462   451     2     5   927  
1060 -18.63  22.43  -2398  -1522   -28  -220    12    -3  4073  -462   451     8    -7   927  
1063 -18.63  22.43  -2022  -1848   -19  -146     9    -3  4059  -438   515    -7     6   927  
1067 -18.63  22.43  -2347  -1547   -19  -146     9    -3  4059  -438   515     6    -6   927  
1070 -18.63  22.43  -2349  -1671   -19  -146     9    -4  4059  -438   515     6    -1   927  
1073 -18.63  22.43  -2397  -1722    -8   -43     5    -4  4053  -442   533     8     1   927  
1077 -18.63  22.43  -1972  -1847    -8   -43     5    -4  4053  -442   533    -9     6   927  
1080 -18.63  22.43  -1971  -1649     6    73     2    -4  4056  -480   516    -9    -2   927  
1083 -18.63  22.43  -2197  -1871     6    73     2    -3  4056  -480   516     0     7   927  
1087 -18.63  22.43  -2295  -1598     6    73     2    -3  4056  -480   516     4    -4   926  
1090 -18.63  22.43  -2072  -1522    18   182     2    -2  4040  -450   444    -5    -7   926  
1093 -18.63  22.43  -1996  -1672    18   182     2    -1  4040  -450   444    -8    -1   927  
1097 -18.63  22.43  -2348  -1872    25   244    -1    -1  4076  -426   375     6     7   927  
1100 -18.63  22.43  -2247  -1521    25   244    -1     0  4076  -426   375     2    -7   927  
1103 -18.63  22.43  -1997  -1848    30   267    -4     0  4082  -441   280    -8     6   927  
1107 -18.63  22.43  -2096  -1847    30   267    -4     1  4082  -441   280    -4     6   927  
1110 -18.63  22.43  -1997  -1547    30   267    -4     2  4082  -441   280    -8    -6   927  
1113 -18.63  22.43  -2048  -1798    26   238   -11     2  4044  -459   231    -6     4   927  
1117 -18.63  22.43  -2099  -1822    26   238   -11     3  4044  -459   231    -4     5   927  
1120 -18.63  22.43  -2172  -1722    22   179   -19     3  4049  -455   197    -1     1   927  
1123 -18.63  22.43  -2074  -1547    22   179   -19     3  4049  -455   197    -5    -6   927  
1127 -18.63  22.43  -2396  -1522    22   179   -19     2  4049  -455   197     8    -7   927  
1130 -18.63  22.43  -2372  -1547    14   112   -21     2  4064  -463   208     7    -6   927  
1133 -18.63  22.43  -2171  -1548    14   112   -21     1  4064  -463   208    -1    -6   927  
1137 -18.63  22.43  -2048  -1547     7    39   -16     0  4076  -487   182    -6    -6   927  
1140 -18.63  22.43  -2120  -1548     7    39   -16     0  4076  -487   182    -3    -6   927  
1143 -18.63  22.43  -2398  -1524    -4   -38    -1     0  4072  -465   151     8    -7   927  
1147 -18.63  22.43  -1996  -1523    -4   -38    -1    -1  4072  -465   151    -8    -7   927  
1150 -18.63  22.43  -1971  -1597    -4   -38    -1    -1  4072  -465   151    -9    -4   927  
1153 -18.63  22.43  -2072  -1871   -12  -116     8    -1  4078  -452   208    -5     7   927  
1157 -18.63  22.43  -2396  -1822   -12  -116     8    -2  4078  -452   208     8     5   927  
1160 -18.63  22.43  -2347  -1523   -20  -177     8    -2  4033  -450   260     6    -7   927  
1163 -18.63  22.43  -2397  -1522   -20  -177     8    -2  4033  -450   260     8    -7   927  
1167 -18.63  22.43  -2022  -1520   -20  -177     8    -2  4033  -450   260    -7    -7   927  
1170 -18.63  22.43  -2399  -1672   -24  -222     5    -2  4067  -444   300     8    -1   927  
1173 -18.63  22.43  -2024  -1871   -24  -222     5    -2  4067  -444   300    -7     7   926  
1177 -18.63  22.43  -2349  -1822   -27  -229     4    -3  4083  -450   388     6     5   927  
1180 -18.63  22.43  -2296  -1823   -27  -229     4    -3  4083  -450   388     4     5   927  
1183 -18.63  22.43  -1972  -1872   -23  -191     8    -2  4064  -465   423    -9     7   927  
1187 -18.63  22.43  -1996  -1797   -23  -191     8    -2  4064  -465   423    -8     4   927  
1190 -18.63  22.43  -2048  -1522   -23  -191     8    -2  4064  -465   423    -6    -7   927  
1193 -18.63  22.43  -2397  -1697   -17  -141     7    -2  4067  -470   459     8     0   927  
1197 -18.63  22.43  -1972  -1848   -17  -141     7    -2  4067  -470   459    -9     6   926  
1200 -18.63  22.43  -2097  -1872    -9   -63     4    -2  4035  -445   454    -4     7   927  
1203 -18.63  22.43  -2422  -1571    -9   -63     4    -2  4035  -445   454     9    -5   927  
1207 -18.63  22.43  -2098  -1747    -9   -63     4    -1  4035  -445   454    -4     2   927  
1210 -18.63  22.43  -2347  -1523     0    15     0    -1  4046  -451   463     6    -7   927  
1213 -18.63  22.43  -2373  -1872     0    15     0    -1  4046  -451   463     7     7   927  
1217 -18.63  22.43  -2023  -1647    10    92    -2    -1  4051  -444   397    -7    -2   927  
1220 -18.63  22.43  -2021  -1523    10    92    -2    -1  4051  -444   397    -7    -7   927  
1223 -18.63  22.43  -1972  -1722    16   147    -3    -1  4074  -460   380    -9     1   927  
1227 -18.63  22.43  -2395  -1873    16   147    -3     0  4074  -460   380     8     7   927  
1230 -18.63  22.43  -1995  -1597    16   147    -3     0  4074  -460   380    -8    -4   927  
1233 -18.63  22.43  -2172  -1823    19   178    -4     0  4053  -439   307    -1     5   927  
1237 -18.63  22.43  -2097  -1848    19   178    -4     0  4053  -439   307    -4     6   927  
1240 -18.63  22.43  -2048  -1648    19   172    -6     1  4081  -454   244    -6    -2   927  
1243 -18.63  22.43  -2022  -1523    19   172    -6     1  4081  -454   244    -7    -7   927  
1247 -18.63  22.43  -2170  -1846    19   172    -6     2  4081  -454   244    -1     6   927  
1250 -18.63  22.43  -1972  -1822    15   138    -6     1  4078  -462   254    -9     5   927  
1253 -18.63  22.43  -1973  -1672    15   138    -6     1  4078  -462   254    -9    -1   927  
1257 -18.63  22.43  -2373  -1548     9    85    -6     1  4040  -466   226     7    -6   923  
1260 -18.63  22.43  -2398  -1545     9    85    -6     1  4040  -466   226     8    -6   927  
1263 -18.63  22.43  -2372  -1520     2    31    -1     0  4055  -463   230     7    -7   927  
1267 -18.63  22.43  -2072  -1747     2    31    -1     0  4055  -463   230    -5     2   927  
1270 -18.63  22.43  -2048  -1571     2    31    -1     0  4055  -463   230    -6    -5   927  
1273 -18.63  22.43  -2272  -1823    -4   -22     4     0  4093  -489   236     3     5   927  
1277 -18.63  22.43  -2421  -1524    -4   -22     4     0  4093  -489   236     9    -7   927  
1280 -18.63  22.43  -2321  -1772    -9   -73     4     0  4075  -451   246     5     3   927  
1283 -18.63  22.43  -2122  -1650    -9   -73     4     0  4075  -451   246    -3    -2   927  
1287 -18.65  22.43  -2174  -1846    -9   -73     4     0  4075  -451   246     0     6   927  
1290 -18.63  22.43  -2123  -1523   -13  -106     4     0  4059  -470   287    -3    -7   927  
1293 -18.63  22.43  -2398  -1647   -13  -106     4     0  4059  -470   287     8    -2   927  
1297 -18.63  22.43  -1996  -1571   -15  -124     0     0  4062  -461   344    -8    -5   927  
1300 -18.63  22.43  -2223  -1597   -15  -124     0     0  4062  -461   344     1    -4   927  
1303 -18.63  22.43  -2398  -1871   -13  -115    -1     0  4078  -458   374     8     7   927  
1307 -18.63  22.43  -2072  -1722   -13  -115    -1    -1  4078  -458   374    -5     1   927  
1310 -18.63  22.43  -2022  -1697   -13  -115    -1    -1  4078  -458   374    -7     0   927  
1313 -18.63  22.43  -2072  -1571   -10   -93    -1    -1  4062  -466   370    -5    -5   927  
1317 -18.63  22.43  -2323  -1847   -10   -93    -1    -1  4062  -466   370     5     6   927  
1320 -18.63  22.43  -2322  -1521    -6   -57    -1    -1  4053  -440   399     5    -7   927  
1323 -18.63  22.43  -2273  -1774    -6   -57    -1    -1  4053  -440   399     3     3   927  
1327 -18.63  22.43  -2071  -1846    -6   -57    -1    -1  4053  -440   399    -5     6   927  
1330 -18.65  22.43  -2374  -1548    -2   -15    -4    -1  4045  -439   396     8    -6   927  
1333 -18.63  22.43  -2371  -1523    -2   -15    -4    -1  4045  -439   396     7    -7   927  
1337 -18.63  22.43  -1995  -1847     2    25    -5    -1  4064  -457   372    -8     6   926  
1340 -18.63  22.43  -1997  -1774     2    25    -5    -1  4064  -457   372    -8     3   926  
1343 -18.63  22.43  -2397  -1523     5    55    -4    -1  4096  -456   323     8    -7   927  
1347 -18.63  22.43  -1972  -1847     5    55    -4    -1  4096  -456   323    -9     6   927  
1350 -18.63  22.43  -2272  -1772     5    55    -4    -1  4096  -456   323     3     3   927  
1353 -18.63  22.43  -2372  -1647     7    67     0    -1  4068  -441   308     7    -2   927  
1357 -18.63  22.43  -2172  -1848     7    67     0     0  4068  -441   308    -1     6   927  
1360 -18.63  22.43  -2322  -1849     5    65     1     0  4072  -472   283     5     6   927  
1363 -18.63  22.43  -2421  -1872     5    65     1     0  4072  -472   283     9     7   927  
1367 -18.63  22.43  -2047  -1523     5    65     1     0  4072  -472   283    -6    -7   927  
1370 -18.63  22.43  -2246  -1574     4    49    -1     0  4074  -450   284     2    -5   927  
1373 -18.63  22.43  -2372  -1823     4    49    -1     0  4074  -450   284     7     5   927  
1377 -18.63  22.43  -1970  -1522     3    31    -1     0  4094  -457   284    -9    -7   927  
1380 -18.63  22.43  -2022  -1571     3    31    -1     0  4094  -457   284    -7    -5   926  
1383 -18.63  22.43  -1971  -1573     0    13     1     0  4101  -466   291    -9    -5   927  
1387 -18.63  22.43  -2347  -1872     0    13     1     0  4101  -466   291     6     7   926  
1390 -18.63  22.43  -2397  -1872     0    13     1     0  4101  -466   291     8     7   927  
1393 -18.63  22.43  -1996  -1871    -3    -6     4     0  4097  -443   286    -8     7   927  
1397 -18.63  22.43  -2170  -1522    -3    -6     4     0  4097  -443   286    -1    -7   927  
1400 -18.63  22.43  -2097  -1623    -4   -16     6     0  4053  -451   314    -4    -3   927  
1403 -18.63  22.43  -1974  -1548    -4   -16     6     0  4053  -451   314    -9    -6   927  
1407 -18.63  22.43  -2272  -1798    -4   -16     6     0  4053  -451   314     3     4   927  
1410 -18.63  22.43  -2320  -1771    -5   -22     4     0  4065  -441   343     5     3   927  
1413 -18.63  22.43  -2021  -1574    -5   -22     4     0  4065  -441   343    -7    -5   927  
1417 -18.63  22.43  -2273  -1774    -4   -21    -2     0  4070  -450   319     3     3   927  
1420 -18.63  22.43  -2121  -1697    -4   -21    -2     0  4070  -450   319    -3     0   927  
1423 -18.63  22.43  -2396  -1596    -2   -11    -4     0  4075  -459   358     8    -4   926  
1427 -18.63  22.43  -2023  -1772    -2   -11    -4     0  4075  -459   358    -7     3   927  
1430 -18.63  22.43  -2123  -1796    -2   -11    -4     0  4075  -459   358    -3     4   927  
1433 -18.63  22.43  -2172  -1872     1    -2    -3     0  4095  -452   354    -1     7   927  
1437 -18.63  22.43  -2296  -1646     1    -2    -3     0  4095  -452   354     4    -2   927  
1440 -18.63  22.43  -2398  -1697     1     5    -2     0  4098  -454   327     8     0   927  
1443 -18.63  22.43  -2397  -1598     1     5    -2     0  4098  -454   327     8    -4   927  
1447 -18.63  22.43  -1996  -1522     1     5    -2     0  4098  -454   327    -8    -7   927  
1450 -18.65  22.43  -2174  -1572     0     5    -4     0  4081  -444   300     0    -5   927  
1453 -18.63  22.43  -2249  -1772     0     5    -4     0  4081  -444   300     2     3   926  
1457 -18.63  22.43  -2372  -1599     2    -3    -6     0  4063  -453   283     7    -4   927  
1460 -18.63  22.43  -2423  -1697     2    -3    -6     0  4063  -453   283     9     0   926  
1463 -18.63  22.43  -2397  -1547     0   -11    -6     0  4069  -465   296     8    -6   927  
1467 -18.63  22.43  -2122  -1847     0   -11    -6     0  4069  -465   296    -3     6   927  
1470 -18.63  22.43  -2097  -1847     0   -11    -6    -1  4069  -465   296    -4     6   927  
1473 -18.63  22.43  -2373  -1822    -2   -19    -4    -1  4071  -462   307     7     5   927  
1477 -18.63  22.43  -1997  -1522    -2   -19    -4    -1  4071  -462   307    -8    -7   927  
1480 -18.63  22.43  -1996  -1823    -3   -22    -1    -1  4035  -442   330    -8     5   927  
1483 -18.63  22.43  -2047  -1673    -3   -22    -1    -1  4035  -442   330    -6    -1   927  
1487 -18.63  22.43  -2399  -1772    -3   -22    -1    -1  4035  -442   330     8     3   927  
1490 -18.63  22.43  -2271  -1848    -4   -30     0    -1  4051  -444   333     3     6   927  
1493 -18.63  22.43  -2122  -1520    -4   -30     0    -1  4051  -444   333    -3    -7   927  
1497 -18.63  22.43  -2198  -1798    -5   -26     0    -1  4071  -460   324     0     4   927  
1500 -18.63  22.43  -2397  -1648    -5   -26     0    -1  4071  -460   324     8    -2   927  
1503 -18.63  22.43  -2172  -1599    -3   -19    -1    -1  4064  -459   353    -1    -4   926  
1507 -18.63  22.43  -2122  -1847    -3   -19    -1    -1  4064  -459   353    -3     6   923  
1510 -18.63  22.43  -2397  -1547    -3   -19    -1    -2  4064  -459   353     8    -6   927  
1513 -18.63  22.43  -2246  -1547    -2    -2     1    -2  4052  -443   373     2    -6   927  
1517 -18.63  22.43  -2271  -1821    -2    -2     1    -2  4052  -443   373     3     5   927  
1520 -18.63  22.43  -2296  -1573     1    23     3    -2  4074  -456   372     4    -5   927  
1523 -18.63  22.43  -2397  -1523     1    23     3    -2  4074  -456   372     8    -7   927  
1527 -18.63  22.43  -2023  -1797     1    23     3    -2  4074  -456   372    -7     4   927  
1530 -18.63  22.43  -2322  -1549     4    38     3    -1  4054  -459   327     5    -6   927  
1533 -18.63  22.43  -2096  -1520     4    38     3    -1  4054  -459   327    -4    -7   926  
1537 -18.63  22.43  -2348  -1872     3    48     1    -1  4070  -478   336     6     7   927  
1540 -18.63  22.43  -1998  -1870     3    48     1    -1  4070  -478   336    -8     7   927  
1543 -18.63  22.43  -2373  -1824     3    47     0    -1  4030  -459   311     7     5   927  
1547 -18.63  22.43  -2022  -1522     3    47     0    -1  4030  -459   311    -7    -7   927  
1550 -18.63  22.43  -2372  -1672     3    47     0    -1  4030  -459   311     7    -1   927  
1553 -18.65  22.43  -2299  -1871     4    37    -2    -1  4044  -462   304     5     7   927  
1557 -18.63  22.43  -2148  -1572     4    37    -2    -1  4044  -462   304    -2    -5   927  
1560 -18.63  22.43  -2423  -1522     0    24    -1     0  4060  -459   307     9    -7   927  
1563 -18.63  22.43  -2396  -1624     0    24    -1     0  4060  -459   307     8    -3   927  
1567 -18.63  22.43  -1998  -1647     0    24    -1     0  4060  -459   307    -8    -2   927  
1570 -18.63  22.43  -2022  -1873     0     1    -3     0  4068  -436   287    -7     7   927  
1573 -18.63  22.43  -2122  -1597     0     1    -3     0  4068  -436   287    -3    -4   927  
1577 -18.63  22.43  -1974  -1774    -3   -17    -2     0  4057  -467   291    -9     3   927  
1580 -18.63  22.43  -2272  -1871    -3   -17    -2     0  4057  -467   291     3     7   927  
1583 -18.63  22.43  -2399  -1848    -5   -38    -3     0  4052  -448   288     8     6   927  
1587 -18.63  22.43  -1972  -1523    -5   -38    -3     0  4052  -448   288    -9    -7   927  
1590 -18.63  22.43  -2274  -1648    -5   -38    -3     0  4052  -448   288     3    -2   926  
1593 -18.63  22.43  -2173  -1872    -5   -46    -2     0  4052  -467   338    -1     7   927  
1597 -18.63  22.43  -2422  -1647    -5   -46    -2     0  4052  -467   338     9    -2   927  
1600 -18.63  22.43  -2022  -1822    -5   -50    -3     0  4070  -456   341    -7     5   927  
1603 -18.63  22.43  -2023  -1623    -5   -50    -3     0  4070  -456   341    -7    -3   927  
1607 -18.63  22.43  -2245  -1698    -5   -50    -3     0  4070  -456   341     2     0   927  
1610 -18.63  22.43  -1997  -1648    -6   -43    -3     0  4092  -454   338    -8    -2   927  
1613 -18.63  22.43  -2022  -1797    -6   -43    -3     0  4092  -454   338    -7     4   927  
1617 -18.63  22.43  -2397  -1822    -5   -29    -2     0  4069  -471   345     8     5   927  
1620 -18.63  22.43  -2044  -1547    -5   -29    -2     0  4069  -471   345    -6    -6   927  
1623 -18.63  22.43  -2072  -1872    -2    -9    -1    -1  4068  -444   358    -5     7   927  
1627 -18.63  22.43  -2023  -1847    -2    -9    -1    -1  4068  -444   358    -7     6   927  
1630 -18.63  22.43  -2022  -1572    -2    -9    -1    -1  4068  -444   358    -7    -5   927  
1633 -18.63  22.43  -2046  -1871    -1     6    -1    -1  4080  -434   357    -6     7   927  
1637 -18.63  22.43  -1972  -1648    -1     6    -1    -1  4080  -434   357    -9    -2   926  
1640 -18.63  22.43  -1997  -1622     1    23    -2    -1  4047  -455   338    -8    -3   926  
1643 -18.63  22.43  -1996  -1847     1    23    -2    -1  4047  -455   338    -8     6   927  
1647 -18.63  22.43  -2346  -1623     1    23    -2    -1  4047  -455   338     6    -3   927  
1650 -18.63  22.43  -1972  -1822     3    30    -1    -1  4089  -449   322    -9     5   927  
1653 -18.63  22.43  -2197  -1546     3    30    -1    -1  4089  -449   322     0    -6   927  
1657 -18.63  22.43  -2197  -1674     2    36     0    -1  4057  -445   314     0    -1   927  
1660 -18.63  22.43  -1998  -1546     2    36     0    -1  4057  -445   314    -8    -6   927  
1663 -18.65  22.43  -1949  -1800     4    35     1    -1  4066  -489   301    -9     4   927  
1667 -18.63  22.43  -2372  -1772     4    35     1    -1  4066  -489   301     7     3   927  
1670 -18.63  22.43  -2349  -1722     4    35     1    -1  4066  -489   301     6     1   927  
1673 -18.63  22.43  -2247  -1522     2    27     0    -1  4052  -452   304     2    -7   926  
1677 -18.63  22.43  -2122  -1546     2    27     0    -1  4052  -452   304    -3    -6   927  
1680 -18.65  22.43  -1999  -1721     1    16     1    -1  4083  -469   274    -7     1   927  
1683 -18.63  22.43  -2121  -1846     1    16     1    -1  4083  -469   274    -3     6   927  
1687 -18.63  22.43  -2397  -1872     1    16     1    -1  4083  -469   274     8     7   927  
1690 -18.63  22.43  -2321  -1646    -2     1     0    -1  4044  -459   293     5    -2   927  
1693 -18.63  22.43  -2397  -1571    -2     1     0    -1  4044  -459   293     8    -5   927  
1697 -18.63  22.43  -1998  -1523    -1    -9     0     0  4059  -460   301    -8    -7   927  
1700 -18.63  22.43  -1972  -1822    -1    -9     0     0  4059  -460   301    -9     5   927  
1703 -18.63  22.43  -2072  -1673    -4   -16     0     0  4075  -456   328    -5    -1   927  
1707 -18.63  22.43  -2222  -1522    -4   -16     0     0  4075  -456   328     1    -7   927  
1710 -18.63  22.43  -2047  -1671    -4   -16     0     0  4075  -456   328    -6    -1   926  
1713 -18.63  22.43  -2047  -1822    -1   -18    -2     0  4069  -443   326    -6     5   927  
1717 -18.63  22.43  -2321  -1622    -1   -18    -2     0  4069  -443   326     5    -3   927  
1720 -18.63  22.43  -1971  -1823    -2   -17    -2     0  4061  -455   325    -9     5   927  
1723 -18.63  22.43  -2272  -1571    -2   -17    -2     0  4061  -455   325     3    -5   927  
1727 -18.63  22.43  -2172  -1696    -2   -17    -2     0  4061  -455   325    -1     0   927  
1730 -18.63  22.43  -1972  -1746     0   -14    -3     0  4050  -471   340    -9     2   927  
1733 -18.63  22.43  -1972  -1523     0   -14    -3     0  4050  -471   340    -9    -7   927  
1737 -18.63  22.43  -2373  -1647    -2   -11    -4     0  4088  -457   337     7    -2   926  
1740 -18.63  22.43  -2399  -1773    -2   -11    -4     0  4088  -457   337     8     3   927  
1743 -18.63  22.43  -2046  -1721    -1    -7    -3     0  4074  -437   317    -6     1   927  
1747 -18.63  22.43  -2347  -1572    -1    -7    -3     0  4074  -437   317     6    -5   927  
1750 -18.63  22.43  -2372  -1820    -1    -7    -3     0  4074  -437   317     7     5   927  
1753 -18.63  22.43  -2397  -1547     0    -6    -3    -1  4100  -465   335     8    -6   927  
1757 -18.63  22.43  -2099  -1796     0    -6    -3    -1  4100  -465   335    -4     4   923  
1760 -18.63  22.43  -2172  -1547    -2    -1    -2    -1  4046  -468   297    -1    -6   927  
1763 -18.63  22.43  -2247  -1698    -2    -1    -2    -1  4046  -468   297     2     0   927  
1767 -18.63  22.43  -2097  -1546    -2    -1    -2    -1  4046  -468   297    -4    -6   927  
1770 -18.63  22.43  -1972  -1822     0    -2    -2    -1  4080  -473   311    -9     5   927  
1773 -18.63  22.43  -1971  -1522     0    -2    -2    -1  4080  -473   311    -9    -7   927  
1777 -18.63  22.43  -2397  -1624    -3    -3    -1    -1  4083  -445   325     8    -3   927  
1780 -18.63  22.43  -2273  -1871    -3    -3    -1    -1  4083  -445   325     3     7   927  
1783 -18.63  22.43  -2022  -1523    -3    -3     0    -1  4066  -470   313    -7    -7   927  
1787 -18.63  22.43  -2372  -1797    -3    -3     0    -1  4066  -470   313     7     4   927  
1790 -18.63  22.43  -2171  -1522    -3    -3     0    -1  4066  -470   313    -1    -7   927  
1793 -18.63  22.43  -2022  -1872    -1    -1     0    -1  4091  -463   337    -7     7   927  
1797 -18.63  22.43  -2349  -1597    -1    -1     0    -1  4091  -463   337     6    -4   927  
1800 -18.63  22.43  -2399  -1647    -1     5     0    -1  4085  -453   333     8    -2   927  
1803 -18.63  22.43  -2397  -1523    -1     5     0    -1  4085  -453   333     8    -7   927  
1807 -18.63  22.43  -1972  -1872    -1     5     0    -1  4085  -453   333    -9     7   927  
1810 -18.63  22.43  -1970  -1772     0    11     1    -1  4050  -452   331    -9     3   927  
1813 -18.63  22.43  -2124  -1848     0    11     1    -1  4050  -452   331    -3     6   927  
1817 -18.63  22.43  -2395  -1548     0    16     0    -1  4020  -469   325     8    -6   927  
1820 -18.63  22.43  -2323  -1821     0    16     0    -1  4020  -469   325     5     5   926  
1823 -18.63  22.43  -2372  -1546     1    18     1    -1  4081  -459   343     7    -6   927  
1827 -18.63  22.43  -1973  -1620     1    18     1    -1  4081  -459   343    -9    -3   927  
1830 -18.63  22.43  -2172  -1598     1    18     1    -1  4081  -459   343    -1    -4   927  
1833 -18.63  22.43  -2274  -1773     1    18     1    -1  4070  -461   313     3     3   927  
1837 -18.63  22.43  -2072  -1847     1    18     1     0  4070  -461   313    -5     6   927  
1840 -18.63  22.43  -2022  -1872     0    13     0     0  4071  -464   325    -7     7   926  
1843 -18.63  22.43  -1973  -1696     0    13     0     0  4071  -464   325    -9     0   927  
1847 -18.63  22.43  -2022  -1547     0    13     0     0  4071  -464   325    -7    -6   927  
1850 -18.63  22.43  -2371  -1697     0     7    -1     0  4031  -473   309     7     0   927  
1853 -18.63  22.43  -2146  -1748     0     7    -1     0  4031  -473   309    -2     2   927  
1857 -18.63  22.43  -2048  -1797    -2    -1    -2     0  4064  -442   307    -6     4   927  
1860 -18.63  22.43  -2297  -1548    -2    -1    -2     0  4064  -442   307     4    -6   927  
1863 -18.63  22.43  -1996  -1572    -2   -12    -2     0  4067  -455   299    -8    -5   927  
1867 -18.63  22.43  -2023  -1522    -2   -12    -2     0  4067  -455   299    -7    -7   927  
1870 -18.63  22.43  -2273  -1824    -2   -12    -2     0  4067  -455   299     3     5   927  
1873 -18.65  22.43  -2374  -1524    -3   -19    -2     0  4066  -442   307     8    -7   927  
1877 -18.63  22.43  -1972  -1746    -3   -19    -2     0  4066  -442   307    -9     2   927  
1880 -18.63  22.43  -2222  -1672    -2   -25    -3     0  4045  -463   330     1    -1   927  
1883 -18.63  22.43  -1997  -1521    -2   -25    -3     0  4045  -463   330    -8    -7   927  
1887 -18.63  22.43  -2396  -1523    -2   -25    -3     0  4045  -463   330     8    -7   927  
1890 -18.63  22.43  -2046  -1874    -3   -24    -3     0  4069  -458   325    -6     7   927  
1893 -18.63  22.43  -1998  -1523    -3   -24    -3     0  4069  -458   325    -8    -7   927  
1897 -18.63  22.43  -2021  -1623    -4   -23    -1     0  4094  -465   321    -7    -3   926  
1900 -18.63  22.43  -2297  -1824    -4   -23    -1     0  4094  -465   321     4     5   927  
1903 -18.63  22.43  -2047  -1872    -2   -14    -2     0  4020  -456   332    -6     7   927  
1907 -18.63  22.43  -1995  -1647    -2   -14    -2     0  4020  -456   332    -8    -2   927  
1910 -18.63  22.43  -2399  -1822    -2   -14    -2    -1  4020  -456   332     8     5   926  
1913 -18.63  22.43  -2397  -1748    -1    -4    -2    -1  4039  -468   327     8     2   927  
1917 -18.63  22.43  -2398  -1747    -1    -4    -2    -1  4039  -468   327     8     2   927  
1920 -18.63  22.43  -1997  -1620    -2     3    -1    -1  4070  -466   354    -8    -3   927  
1923 -18.63  22.43  -2049  -1521    -2     3    -1    -1  4070  -466   354    -6    -7   926  
1927 -18.63  22.43  -2323  -1598    -2     3    -1    -1  4070  -466   354     5    -4   927  
1930 -18.63  22.43  -2021  -1547     0    13    -1    -1  4054  -461   336    -7    -6   927  
1933 -18.63  22.43  -2398  -1622     0    13    -1    -1  4054  -461   336     8    -3   927  
1937 -18.63  22.43  -2397  -1574     0    18    -1    -1  4078  -463   317     8    -5   927  
1940 -18.63  22.43  -2148  -1621     0    18    -1    -1  4078  -463   317    -2    -3   927  
